,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
5635,"'Postpaid Roaming', 'F2H Fiber', 'Wireless Broadband', 'Postpaid', 'DTH HD'",'DSL',0.09816612729234088,0.5544768069039914,0.09277238403451996,0.9450549450549451,1.7044084320348913,0.03834154322733203,8.10852211434737
5758,"'DTH HD', 'F2H Fiber', 'DSL', 'Postpaid', 'Prepaid'",'Wireless Broadband',0.13700107874865156,0.6289104638619202,0.133764832793959,0.9763779527559056,1.5524911873151364,0.0476034208085611,15.709457029845407
5759,"'DTH HD', 'F2H Fiber', 'Wireless Broadband', 'Postpaid', 'Prepaid'",'DSL',0.14563106796116504,0.5544768069039914,0.133764832793959,0.9185185185185186,1.656549935149157,0.05301578324483405,5.467784642541931
5820,"'F2H Fiber', 'DSL', 'Prepaid International', 'Postpaid', 'DTH HD'",'Wireless Broadband',0.13915857605177995,0.6289104638619202,0.13592233009708737,0.9767441860465115,1.5530735170928236,0.048404045481998156,15.956850053937329
5821,"'F2H Fiber', 'Prepaid International', 'Wireless Broadband', 'Postpaid', 'DTH HD'",'DSL',0.1499460625674218,0.5544768069039914,0.13592233009708737,0.9064748201438848,1.6348291016991852,0.052780716116877235,4.763671064641934
5881,"'Postpaid Roaming', 'DTH HD', 'F2H Fiber', 'DSL', 'Prepaid'",'Wireless Broadband',0.08414239482200647,0.6289104638619202,0.08414239482200647,1.0,1.5900514579759863,0.031224362264045548,inf
5882,"'Postpaid Roaming', 'DTH HD', 'F2H Fiber', 'Wireless Broadband', 'Prepaid'",'DSL',0.08845738942826321,0.5544768069039914,0.08414239482200647,0.9512195121951219,1.7155262408655214,0.0350948239847602,9.13322545846817
5943,"'Postpaid Roaming', 'F2H Fiber', 'DSL', 'Prepaid International', 'DTH HD'",'Wireless Broadband',0.08306364617044229,0.6289104638619202,0.08306364617044229,1.0,1.5900514579759863,0.03082404992732702,inf
5944,"'Postpaid Roaming', 'F2H Fiber', 'Prepaid International', 'Wireless Broadband', 'DTH HD'",'DSL',0.08629989212513485,0.5544768069039914,0.08306364617044229,0.9624999999999999,1.7358706225680933,0.03521235754873861,11.880618482560202
6005,"'Prepaid', 'F2H Fiber', 'Prepaid International', 'DSL', 'DTH HD'",'Wireless Broadband',0.13807982740021574,0.6289104638619202,0.133764832793959,0.9687500000000001,1.540362349914237,0.04692498449371546,11.874865156418597
6007,"'DTH HD', 'F2H Fiber', 'Prepaid International', 'Wireless Broadband', 'Prepaid'",'DSL',0.14670981661272922,0.5544768069039914,0.133764832793959,0.911764705882353,1.6443694209201192,0.052417642137062764,5.049262855088103
6068,"'Postpaid Roaming', 'DTH HD', 'DSL', 'Postpaid', 'Prepaid'",'Wireless Broadband',0.08198489751887811,0.6289104638619202,0.08090614886731391,0.9868421052631577,1.5691297282657757,0.029344988939044296,28.20280474649374
6069,"'Postpaid Roaming', 'DTH HD', 'Wireless Broadband', 'Postpaid', 'Prepaid'",'DSL',0.08629989212513485,0.5544768069039914,0.08090614886731391,0.9374999999999999,1.690783073929961,0.03305486024561023,7.128371089536126
